"";"UN";"year";"month";"elec_id";"country.x";"date.x";"presidential";"legislative_type";"elecrule";"tier1_formula";"tier2_formula";"tier3_formula";"tier4_formula";"mixed_type";"multi";"multi_linked";"seats";"tier1_avemag";"tier1_districts";"upperseats";"uppertier";"tier2_districts";"tier3_districts";"tier4_districts";"enep";"enep_others";"enep1";"enpp";"enpp_others";"enpp1";"enpres";"preselecrule";"region1";"region2";"region3";"aclp_code";"ccode";"ccode2";"day";"regime";"secondround";"thirdround";"X1.x";"varmag";"sdmag";"memag";"country.y";"X1.y";"country";"date.y";"EthAl";"scode";"sname";"cow"
"903";780;1966;"11";"L-TRI-1966-11-7";"Trinidad and Tobago";"7-Nov-66";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;2,51;0,5;2,51;1,8;0;1,8;NA;NA;8;8;7;64;52;52;"7";0;NA;NA;252;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"904";780;1971;"5";"L-TRI-1971-5-24";"Trinidad and Tobago";"24-May-71";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;1,38;0,8;1,38;1;0;1;NA;NA;8;8;7;64;52;52;"24";0;NA;NA;317;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"905";780;1976;"9";"L-TRI-1976-9-13";"Trinidad and Tobago";"13-Sep-76";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;2,65;0,5;2,65;1,91;0;1,91;NA;NA;8;8;7;64;52;52;"13";0;NA;NA;385;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"906";780;1981;"11";"L-TRI-1981-11-9";"Trinidad and Tobago";"9-Nov-81";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;2,82;0;2,82;1,74;0;1,74;NA;NA;8;8;7;64;52;52;"9";0;NA;NA;467;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"907";780;1986;"12";"L-TRI-1986-12-15";"Trinidad and Tobago";"15-Dec-86";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;1,84;0;1,84;1,18;0;1,18;NA;NA;8;8;7;64;52;52;"15";0;NA;NA;546;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"908";780;1991;"12";"L-TRI-1991-12-16";"Trinidad and Tobago";"16-Dec-91";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;2,88;0,3;2,88;2,11;0;2,11;NA;NA;8;8;7;64;52;52;"16";0;NA;NA;647;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"909";780;1995;"11";"L-TRI-1995-11-6";"Trinidad and Tobago";"6-Nov-95";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;2,22;0;2,22;2,23;0;2,23;NA;NA;8;8;7;64;52;52;"6";0;NA;NA;748;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"910";780;2000;"12";"L-TRI-2000-12-11";"Trinidad and Tobago";"11-Dec-00";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;2,15;0;2,15;2;0;2;NA;NA;8;8;7;64;52;52;"11";0;NA;NA;883;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"911";780;2001;"12";"L-TRI-2001-12-10";"Trinidad and Tobago";"10-Dec-01";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;2,15;0;2,15;2;0;2;NA;NA;8;8;7;64;52;52;"10";0;NA;NA;910;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"912";780;2002;"10";"L-TRI-2002-10-7";"Trinidad and Tobago";"7-Oct-02";0;1;1;1;NA;NA;NA;NA;0;0;36;1;36;0;0;0;0;0;2,09;0;2,09;1,98;0;1,98;NA;NA;8;8;7;64;52;52;"7";0;NA;NA;941;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"913";780;2007;"11";"L-TRI-2007-11-5";"Trinidad and Tobago";"5-Nov-07";0;1;1;1;NA;NA;NA;NA;0;0;41;1;41;0;0;0;0;0;2,84;1,7;2,841166437;1,87;0;1,87;NA;NA;8;8;7;64;52;52;"5";0;NA;NA;1106;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"914";780;2010;"5";"L-TRI-2010-5-24";"Trinidad and Tobago";"24-May-10";0;1;1;1;NA;NA;NA;NA;0;0;41;1;41;0;0;0;0;0;1,95;0,3;1,950017112;1,71;0;1,71;NA;NA;8;8;7;64;52;52;"24";0;NA;NA;1211;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"915";780;2015;"9";"L-TRI-2015-9-7";"Trinidad and Tobago";"7-Sep-15";0;1;1;1;NA;NA;NA;NA;0;0;41;1;41;0;NA;0;0;0;2,33806;0;2,33806;2,052503;0;2,052503;NA;NA;8;8;7;64;52;52;"7";0;NA;NA;1394;0;0;1;"Trinidad and Tobago";195;"Trinidad and Tobago";"2001";".6475300000000001";"52";"Trinidad and Tobago";"52"
"916";792;1961;"10";"L-TUR-1961-10-15";"Turkey";"15-Oct-61";0;2;9;25;NA;NA;NA;NA;0;0;450;6,72;67;0;0;0;0;0;3,4;0,8;3,4;3,27;0;3,27;NA;NA;6;6;6;125;640;640;"15";0;NA;NA;185;NA;NA;NA;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"917";792;1965;"10";"L-TUR-1965-10-10";"Turkey";"10-Oct-65";0;2;9;12;13;NA;NA;NA;1;1;450;6,72;67;-99;-99;1;0;0;2,7;3,2;2,71;2,62;0,2;2,62;NA;NA;6;6;6;125;640;640;"10";0;NA;NA;236;NA;NA;NA;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"918";792;1969;"10";"L-TUR-1969-10-12";"Turkey";"12-Oct-69";0;2;9;25;NA;NA;NA;NA;0;0;450;6,72;67;0;0;0;0;0;3,3;5,6;3,33;2,34;2,9;2,34;NA;NA;6;6;6;125;640;640;"12";0;NA;NA;289;NA;NA;NA;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"919";792;1973;"10";"L-TUR-1973-10-14";"Turkey";"14-Oct-73";0;2;9;25;NA;NA;NA;NA;0;0;450;6,72;67;0;0;0;0;0;4,3;2,8;4,31;3,32;1,3;3,32;NA;NA;6;6;6;125;640;640;"14";0;NA;NA;341;NA;NA;NA;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"920";792;1977;"6";"L-TUR-1977-6-5";"Turkey";"5-Jun-77";0;2;9;25;NA;NA;NA;NA;0;0;450;6,72;67;0;0;0;0;0;3,12;2,5;3,13;2,47;0,9;2,47;NA;NA;6;6;6;125;640;640;"5";0;NA;NA;400;NA;NA;NA;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"921";792;1983;"11";"L-TUR-1983-11-6";"Turkey";"6-Nov-83";0;2;9;25;NA;NA;NA;NA;0;0;400;4,82;83;0;0;0;0;0;2,85;1,1;2,85;2,52;0;2,52;NA;NA;6;6;6;125;640;640;"6";0;NA;NA;496;24,3627317955676;4,93586180879972;5,97014925373134;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"922";792;1991;"10";"L-TUR-1991-10-20";"Turkey";"20-Oct-91";0;3;12;25;NA;NA;NA;3;0;0;450;4,21;107;0;0;0;0;0;4,68;0,1;4,68;3,57;0;3,57;NA;NA;6;6;6;125;640;640;"20";0;NA;NA;648;40,4042947056646;6,35643726514032;6,08108108108108;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"923";792;1995;"12";"L-TUR-1995-12-24";"Turkey";"24-Dec-95";0;2;9;25;NA;NA;NA;NA;0;0;550;6,63;83;0;0;0;0;0;6,14;1,2;6,14;4,41;0;4,41;NA;NA;6;6;6;125;640;640;"24";0;NA;NA;749;58,5498214865303;7,65178550970493;6,9620253164557;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"924";792;1999;"4";"L-TUR-1999-4-18";"Turkey";"18-Apr-99";0;2;9;25;NA;NA;NA;NA;0;0;550;6,55;84;0;0;0;0;0;6,76;2,9;6,78;4,87;0,5;4,87;NA;NA;6;6;6;125;640;640;"18";0;NA;NA;860;70,5917721518987;8,40189098667072;6,875;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"925";792;2002;"11";"L-TUR-2002-11-3";"Turkey";"3-Nov-02";0;2;9;25;NA;NA;NA;NA;0;0;550;6,47;85;0;0;0;0;0;5,25;8,6;5,446779132;1,85;1,636363636;178;NA;NA;6;6;6;125;640;640;"3";0;NA;NA;942;72,0679012345679;8,48928154996451;6,79012345679012;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"926";792;2007;"7";"L-TUR-2007-7-22";"Turkey";"22-Jul-07";0;2;9;25;NA;NA;NA;NA;0;0;550;6,47;85;0;0;0;0;0;3,47;4,5;3,483904729;2,25;0;1;NA;NA;6;6;6;125;640;640;"22";0;NA;NA;1107;72,0679012345679;8,48928154996451;6,79012345679012;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"927";792;2011;"6";"L-TUR-2011-6-12";"Turkey";"12-Jun-11";0;2;9;25;NA;NA;NA;NA;0;0;550;6,47;85;0;0;0;0;0;2,89;11,2;2,944354852;2,35;6,545454545;53;NA;NA;6;6;6;125;640;640;"12";0;NA;NA;1252;102,967901234568;10,1473100491987;6,79012345679012;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"928";792;2015;"11";"L-TUR-2015-11-1";"Turkey";"1-Nov-15";0;2;9;25;NA;NA;NA;NA;0;0;550;6,96;79;0;NA;0;0;0;2,980768;0;2,980768;2,448877;0;2,448877;NA;NA;6;6;6;125;640;640;"1";0;NA;NA;1395;35,2625170998632;5,93822507992609;6,54651162790698;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"929";792;2015;"6";"L-TUR-2015-6-7";"Turkey";"7-Jun-15";0;2;9;25;NA;NA;NA;NA;0;0;550;6,96;79;0;NA;0;0;0;3,640587;0;3,640587;3,125387;0;3,125387;NA;NA;6;6;6;125;640;640;"7";0;NA;NA;1396;35,1806722689076;5,93132972181682;6,47058823529412;"Turkey";197;"Turkey";"2001";".32";"640";"Turkey";"640"
"930";804;1998;"3";"L-UKR-1998-3-29";"Ukraine";"29-Mar-98";0;3;12;1;13;NA;NA;2;1;0;450;1;225;225;50;1;0;0;3,94;46,9;29,41;6,07;24,9;9,73;NA;NA;9;9;4;183;369;369;"29";1;NA;NA;829;222,017699115044;14,9002583573254;1,99115044247788;"Ukraine";201;"Ukraine";"1998";".4736719999999999";"369";"Ukraine";"369"
"931";804;2007;"9";"L-UKR-2007-9-30";"Ukraine";"30-Sep-07";0;2;9;13;NA;NA;NA;NA;0;0;450;450;1;0;0;0;0;0;4,17;4,4;4,192723625;3,3;0;3,3;NA;NA;9;9;4;183;369;369;"30";1;NA;NA;1109;NA;NA;NA;"Ukraine";201;"Ukraine";"1998";".4736719999999999";"369";"Ukraine";"369"
"932";804;2012;"10";"L-UKR-2012-10-28";"Ukraine";"28-Oct-12";0;3;12;1;13;NA;NA;2;1;0;450;1;225;225;50;1;0;0;4,846135;0;4,846135;3,896519;0;3,896519;NA;NA;9;9;4;183;369;369;"28";1;NA;NA;1292;222,017699115044;14,9002583573254;1,99115044247788;"Ukraine";201;"Ukraine";"1998";".4736719999999999";"369";"Ukraine";"369"
"933";807;2002;"9";"L-MAC-2002-9-15";"Macedonia";"15-Sep-02";0;2;9;25;NA;NA;NA;NA;0;0;120;20;6;0;0;0;0;0;4,13;13,6;4,443384152;2,81;0;2,81;NA;NA;9;9;4;169;343;343;"15";1;NA;NA;944;0;0;20;"Macedonia";117;"Macedonia (Former Yug. Rep)";"1994";".5022579999999999";"343";"Macedonia (Former Yug. Rep)";"343"
"934";807;2006;"7";"L-MAC-2006-7-5";"Macedonia";"5-Jul-06";0;2;9;25;NA;NA;NA;NA;0;0;120;20;6;0;0;0;0;0;5,29;9,5;5,537738877;4,06;0;4,06;NA;NA;9;9;4;169;343;343;"5";1;NA;NA;1067;0;0;20;"Macedonia";117;"Macedonia (Former Yug. Rep)";"1994";".5022579999999999";"343";"Macedonia (Former Yug. Rep)";"343"
"935";807;2008;"6";"L-MAC-2008-6-1";"Macedonia";"1-Jun-08";0;2;9;25;NA;NA;NA;NA;0;0;120;20;6;0;0;0;0;0;3,2;4,2;3,215777082;2,76;0;2,76;NA;NA;9;9;4;169;343;343;"1";1;NA;NA;1143;0;0;20;"Macedonia";117;"Macedonia (Former Yug. Rep)";"1994";".5022579999999999";"343";"Macedonia (Former Yug. Rep)";"343"
"936";807;2011;"6";"L-MAC-2011-6-5";"Macedonia";"5-Jun-11";0;2;9;25;NA;NA;NA;NA;0;0;123;20;6;0;0;0;0;0;3,53;9,4;3,626956256;2,91;0;2,91;NA;NA;9;9;4;169;343;343;"5";1;NA;NA;1254;0;0;20;"Macedonia";117;"Macedonia (Former Yug. Rep)";"1994";".5022579999999999";"343";"Macedonia (Former Yug. Rep)";"343"
"937";807;2014;"4";"L-MAC-2014-4-27";"Macedonia";"27-Apr-14";0;2;9;25;NA;NA;NA;NA;0;0;123;20;6;0;NA;0;0;0;3,595467;0;3,595467;2,860465;0;2,860465;NA;NA;9;9;4;169;343;343;"27";1;NA;NA;1361;90,25;9,5;13,6666666666667;"Macedonia";117;"Macedonia (Former Yug. Rep)";"1994";".5022579999999999";"343";"Macedonia (Former Yug. Rep)";"343"
"938";826;1950;"2";"L-UKG-1950-2-23";"United Kingdom";"23-Feb-50";0;1;1;1;NA;NA;NA;NA;0;0;625;1;625;0;0;0;0;0;2,44;2,2;2,44;2,08;0,2;2,08;NA;NA;10;10;3;126;200;200;"23";0;NA;NA;47;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"939";826;1951;"10";"L-UKG-1951-10-25";"United Kingdom";"25-Oct-51";0;1;1;1;NA;NA;NA;NA;0;0;625;1;625;0;0;0;0;0;2,13;0,1;2,13;2,05;0;2,05;NA;NA;10;10;3;126;200;200;"25";0;NA;NA;63;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"940";826;1955;"5";"L-UKG-1955-5-26";"United Kingdom";"26-May-55";0;1;1;1;NA;NA;NA;NA;0;0;630;1;630;0;0;0;0;0;2,16;0,2;2,16;2,02;0;2,02;NA;NA;10;10;3;126;200;200;"26";0;NA;NA;110;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"941";826;1959;"10";"L-UKG-1959-10-8";"United Kingdom";"8-Oct-59";0;1;1;1;NA;NA;NA;NA;0;0;630;1;630;0;0;0;0;0;2,28;0,2;2,28;1,99;0,2;1,99;NA;NA;10;10;3;126;200;200;"8";0;NA;NA;160;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"942";826;1964;"10";"L-UKG-1964-10-15";"United Kingdom";"15-Oct-64";0;1;1;1;NA;NA;NA;NA;0;0;630;1;630;0;0;0;0;0;2,52;0,2;2,52;2,06;0;2,06;NA;NA;10;10;3;126;200;200;"15";0;NA;NA;222;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"943";826;1966;"3";"L-UKG-1966-3-31";"United Kingdom";"31-Mar-66";0;1;1;1;NA;NA;NA;NA;0;0;630;1;630;0;0;0;0;0;2,42;0,2;2,42;2,02;0;2,02;NA;NA;10;10;3;126;200;200;"31";0;NA;NA;253;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"944";826;1970;"6";"L-UKG-1970-6-18";"United Kingdom";"18-Jun-70";0;1;1;1;NA;NA;NA;NA;0;0;630;1;630;0;0;0;0;0;2,46;0,6;2,46;2,07;0,3;2,07;NA;NA;10;10;3;126;200;200;"18";0;NA;NA;301;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"945";826;1974;"10";"L-UKG-1974-10-10";"United Kingdom";"10-Oct-74";0;1;1;1;NA;NA;NA;NA;0;0;635;1;635;0;0;0;0;0;3,13;0,4;3,13;2,25;0,2;2,25;NA;NA;10;10;3;126;200;200;"10";0;NA;NA;357;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"946";826;1974;"2";"L-UKG-1974-2-28";"United Kingdom";"28-Feb-74";0;1;1;1;NA;NA;NA;NA;0;0;635;1;635;0;0;0;0;0;3,15;0,4;3,15;2,26;0,2;2,26;NA;NA;10;10;3;126;200;200;"28";0;NA;NA;358;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"947";826;1979;"5";"L-UKG-1979-5-3";"United Kingdom";"3-May-79";0;1;1;1;NA;NA;NA;NA;0;0;635;1;635;0;0;0;0;0;2,87;0,4;2,87;2,15;0;2,15;NA;NA;10;10;3;126;200;200;"3";0;NA;NA;432;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"948";826;1983;"6";"L-UKG-1983-6-9";"United Kingdom";"9-Jun-83";0;1;1;1;NA;NA;NA;NA;0;0;650;1;650;0;0;0;0;0;2,83;0,4;2,83;2,09;0;2,09;NA;NA;10;10;3;126;200;200;"9";0;NA;NA;497;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"949";826;1987;"6";"L-UKG-1987-6-11";"United Kingdom";"11-Jun-87";0;1;1;1;NA;NA;NA;NA;0;0;650;1;650;0;0;0;0;0;2,85;0,1;2,85;2,17;0;2,17;NA;NA;10;10;3;126;200;200;"11";0;NA;NA;566;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"950";826;1992;"4";"L-UKG-1992-4-9";"United Kingdom";"9-Apr-92";0;1;1;1;NA;NA;NA;NA;0;0;651;1;651;0;0;0;0;0;3,03;0,4;3,03;2,27;0;2,27;NA;NA;10;10;3;126;200;200;"9";0;NA;NA;674;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"951";826;1997;"5";"L-UKG-1997-5-1";"United Kingdom";"1-May-97";0;1;1;1;NA;NA;NA;NA;0;0;659;1;659;0;0;0;0;0;3,21;4,6;3,23;2,12;0,2;2,12;NA;NA;10;10;3;126;200;200;"1";0;NA;NA;801;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"952";826;2001;"6";"L-UKG-2001-6-7";"United Kingdom";"7-Jun-01";0;1;1;1;NA;NA;NA;NA;0;0;659;1;659;0;0;0;0;0;3,33;1,9;3,333374562;2,17;0,151745068;2,170005422;NA;NA;10;10;3;126;200;200;"7";0;NA;NA;912;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"953";826;2005;"5";"L-UKG-2005-5-5";"United Kingdom";"5-May-05";0;1;1;1;NA;NA;NA;NA;0;0;646;1;646;0;0;0;0;0;3,59;3,49;3,604633105;2,46;0,464396285;2,460065259;NA;NA;10;10;3;126;200;200;"5";0;NA;NA;1035;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"954";826;2010;"5";"L-UKG-2010-5-6";"United Kingdom";"6-May-10";0;1;1;1;NA;NA;NA;NA;0;0;650;1;650;0;0;0;0;0;3,71;1,6;3,713416644;2,57;0,153846154;2,570007816;NA;NA;10;10;3;126;200;200;"6";0;NA;NA;1212;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"955";826;2015;"5";"L-UKG-2015-5-7";"United Kingdom";"7-May-15";0;1;1;1;NA;NA;NA;NA;0;0;650;1;650;0;NA;0;0;0;3,929134;0;3,929134;2,534645;0;2,534645;NA;NA;10;10;3;126;200;200;"7";0;NA;NA;1397;0;0;1;"UK";203;"United Kingdom";"1994";".1210589999999999";"200";"United Kingdom";"200"
"956";840;1946;"11";"L-USA-1946-11-5";"United States of America";"5-Nov-46";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,05;1,5;2,05;1,98;0,2;1,98;NA;NA;10;8;3;65;2;2;"5";2;NA;NA;10;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"957";840;1948;"11";"L-USA-1948-11-2";"United States of America";"2-Nov-48";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,07;1,9;2,07;1,92;0,2;1,92;NA;NA;10;8;3;65;2;2;"2";2;NA;NA;25;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"958";840;1950;"11";"L-USA-1950-11-7";"United States of America";"7-Nov-50";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,06;1,4;2,06;2;0,2;2;NA;NA;10;8;3;65;2;2;"7";2;NA;NA;48;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"959";840;1952;"11";"L-USA-1952-11-4";"United States of America";"4-Nov-52";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,04;0,9;2,04;2,01;0,2;2,01;NA;NA;10;8;3;65;2;2;"4";2;NA;NA;70;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"960";840;1954;"11";"L-USA-1954-11-2";"United States of America";"2-Nov-54";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,01;0,5;2,01;1,99;0;1,99;NA;NA;10;8;3;65;2;2;"2";2;NA;NA;101;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"961";840;1956;"11";"L-USA-1956-11-6";"United States of America";"6-Nov-56";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,01;0,2;2,01;1,99;0;1,99;NA;NA;10;8;3;65;2;2;"6";2;NA;NA;118;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"962";840;1958;"11";"L-USA-1958-11-4";"United States of America";"4-Nov-58";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;1,98;0,4;1,98;1,82;0;1,82;NA;NA;10;8;3;65;2;2;"4";2;NA;NA;148;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"963";840;1960;"11";"L-USA-1960-11-8";"United States of America";"8-Nov-60";0;1;1;1;NA;NA;NA;NA;0;0;436;1;436;0;0;0;0;0;2,01;0,6;2,01;1,91;0;1,91;NA;NA;10;8;3;65;2;2;"8";2;NA;NA;170;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"964";840;1962;"11";"L-USA-1962-11-6";"United States of America";"6-Nov-62";0;1;1;1;NA;NA;NA;NA;0;0;437;1;437;0;0;0;0;0;2,01;0,4;2,01;1,93;0;1,93;NA;NA;10;8;3;65;2;2;"6";2;NA;NA;199;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"965";840;1964;"11";"L-USA-1964-11-3";"United States of America";"3-Nov-64";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;1,97;0,4;1,97;1,78;0;1,78;NA;NA;10;8;3;65;2;2;"3";2;NA;NA;223;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"966";840;1966;"11";"L-USA-1966-11-8";"United States of America";"8-Nov-66";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,03;0,9;2,03;1,96;0;1,96;NA;NA;10;8;3;65;2;2;"8";2;NA;NA;254;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"967";840;1968;"11";"L-USA-1968-11-5";"United States of America";"5-Nov-68";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,05;1,1;2,05;1,97;0;1,97;NA;NA;10;8;3;65;2;2;"5";2;NA;NA;275;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"968";840;1970;"11";"L-USA-1970-11-3";"United States of America";"3-Nov-70";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,03;1,4;2,035;1,94;0;1,94;NA;NA;10;8;3;65;2;2;"3";2;NA;NA;302;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"969";840;1972;"11";"L-USA-1972-11-7";"United States of America";"7-Nov-72";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,04;1,2;2,04;1,97;0;1,97;NA;NA;10;8;3;65;2;2;"7";2;NA;NA;332;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"970";840;1974;"11";"L-USA-1974-11-5";"United States of America";"5-Nov-74";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2;1,8;2;1,79;0;1,79;NA;NA;10;8;3;65;2;2;"5";2;NA;NA;360;0;0;1;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"971";840;1976;"11";"L-USA-1976-11-2";"United States of America";"2-Nov-76";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,02;1,6;2,02;1,79;0;1,79;NA;NA;10;8;3;65;2;2;"2";2;NA;NA;386;0;0;1;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"972";840;1978;"11";"L-USA-1978-11-7";"United States of America";"7-Nov-78";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,03;1,4;2,03;1,86;0;1,86;NA;NA;10;8;3;65;2;2;"7";2;NA;NA;413;0;0;1;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"973";840;1980;"11";"L-USA-1980-11-4";"United States of America";"4-Nov-80";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,06;1,4;2,06;1,97;0;1,97;NA;NA;10;8;3;65;2;2;"4";2;NA;NA;449;0;0;1;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"974";840;1982;"11";"L-USA-1982-11-2";"United States of America";"2-Nov-82";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,02;1,4;2,02;1,89;0;1,89;NA;NA;10;8;3;65;2;2;"2";2;NA;NA;480;0;0;1;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
"975";840;1984;"11";"L-USA-1984-11-6";"United States of America";"6-Nov-84";0;1;1;1;NA;NA;NA;NA;0;0;435;1;435;0;0;0;0;0;2,03;0,9;2,03;1,95;0;1,95;NA;NA;10;8;3;65;2;2;"6";2;NA;NA;516;NA;NA;NA;"US";204;"United States";"2000";".490111130469376";"2";"United States";"2"
